time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0652772220766,0.00132273966136,12.3297191779,6.26849969096,6.21912741938,0.0,0.282841522244,-0.0220140611775,3.57028192489,-0.0775958456837,-0.0743701832648,0.0,475.2343435494498,474.11685116298236,474.0347687285443,472.9481175591169
1.3800000000000008,0.0837292533035,-0.000352984587412,12.5490946562,6.26357290311,6.21533747275,0.0,0.332646811604,-0.0343711613596,3.74164023627,-0.093159649361,-0.0470058581754,0.0,470.46396939388853,472.57512135580106,471.43766603143666,470.2283280401945
1.4400000000000008,0.105005557444,-0.00281269373995,12.7751779199,6.25796815835,6.21271733773,0.0,0.376807385647,-0.0481466611233,3.79425547792,-0.0939224105462,-0.0377160593767,0.0,435.1035273248676,435.8794878177267,436.05075162758453,435.97945780938585
1.5000000000000009,0.129139641809,-0.00626488061121,13.006662299,6.25308433862,6.21050702734,0.0,0.427866250705,-0.0674637166973,3.92141795638,-0.063880309054,-0.035139138993,0.0,460.08069482012843,460.2841117580051,457.69116704669005,460.07051530610283
1.560000000000001,0.156142130077,-0.0108729684328,13.2424693153,6.24878030953,6.208358181,0.0,0.472400325382,-0.0864938700282,3.93871760545,-0.0960555834282,-0.0371990863004,0.0,425.1225760186023,424.9453840943299,427.84969082208545,425.0965460080601
1.620000000000001,0.185999231101,-0.0167753694361,13.4812149403,6.24276489769,6.20635720326,0.0,0.523020257606,-0.110823580929,4.01913720871,-0.110355903833,-0.0265900953195,0.0,446.7762250866845,447.6399735173725,445.9311083848505,444.75254816968777
1.680000000000001,0.219046490537,-0.0243236152499,13.7262714296,6.23602383848,6.20438056622,0.0,0.578699456451,-0.141474187504,4.14888624913,-0.1166695164,-0.0503545539391,0.0,462.8599456002306,460.9852786651619,462.74940181444487,462.2414032256989
1.740000000000001,0.25535064983,-0.0337774688104,13.9774525552,6.22860573265,6.20150551916,0.0,0.631701595594,-0.174340871373,4.22346486185,-0.143584751336,-0.0434428808247,0.0,445.9445787213446,446.5074482470034,447.43516833001536,445.22396398389645
1.8000000000000012,0.294948444928,-0.0453965019543,14.233803076,6.21995182023,6.19878783727,0.0,0.688458956778,-0.21381434811,4.32108906329,-0.145556965147,-0.0492811752886,0.0,454.80549136157674,454.33645353411083,453.97006410002916,453.7928094394347
1.8600000000000012,0.337835920357,-0.0594313884447,14.4939796046,6.21124772585,6.19602600615,0.0,0.741368357895,-0.254803452862,4.35124356088,-0.144109410688,-0.040215959401,0.0,433.7267256415273,434.48616174385603,433.55732770169465,433.6586944626576
1.9200000000000013,0.383826425686,-0.0759862080714,14.7545876015,6.20266024411,6.19380035201,0.0,0.791841820463,-0.297756071945,4.33564682115,-0.141226793034,-0.0314871365901,0.0,418.98439252673654,419.7419359387783,419.01142212663166,419.241513122997
1.9800000000000013,0.433098477611,-0.0954629100143,15.0166565408,6.19458071492,6.19199455913,0.0,0.850706045254,-0.352239927862,4.39961927611,-0.124006754129,-0.0274515577002,0.0,444.69203498062194,445.0222279441421,445.0076211694428,446.3982189388962
2.0400000000000014,0.48601496933,-0.118439980348,15.2834094496,6.1878737385,6.19022287894,0.0,0.913304038227,-0.414329922812,4.49166102813,-0.0945729901551,-0.034042112816,0.0,455.29568655442495,454.7677873153254,453.48064935437264,455.82774343001955
2.1000000000000014,0.542931683692,-0.145487501351,15.5578832729,6.18196590503,6.18803329488,0.0,0.98407991029,-0.487826960365,4.65666495502,-0.107667803758,-0.0419095907132,0.0,477.9072143193162,477.30659196589147,478.7270648001721,477.7218566805614
2.1600000000000015,0.603825946468,-0.17674146477,15.8389328208,6.17550755678,6.18561243041,0.0,1.0459281331,-0.554556001337,4.7112846244,-0.107581916152,-0.0373947107593,0.0,446.1207554208194,446.48846154145116,445.3257645215972,445.3226344480211
2.2200000000000015,0.668605663647,-0.212268029892,16.1245676612,6.16932008698,6.18281153952,0.0,1.11357923772,-0.630250109992,4.80930489503,-0.0954440782692,-0.0813309706011,0.0,461.6358760339311,458.1536066342941,459.9247912490285,460.87631725958374
2.2800000000000016,0.737268591777,-0.252186872085,16.4136906413,6.16357646971,6.17773545814,0.0,1.17561031366,-0.70087196162,4.82786697903,-0.0962983556022,-0.0921046152441,0.0,436.47918049988147,435.57291294514374,436.584845158857,436.50556466330005
2.3400000000000016,0.810062334765,-0.296803799069,16.7068473443,6.15746041754,6.17302724964,0.0,1.25130262075,-0.786898716466,4.94330000986,-0.116644441358,-0.0598723555475,0.0,465.5938288229011,468.10404391778627,468.4879571235495,466.8943875022944
2.4000000000000017,0.887322903048,-0.346526166447,17.0054206361,6.15048678968,6.16944576346,0.0,1.32434376217,-0.871138585699,5.00863258106,-0.115406067812,-0.059332187001,0.0,452.88971615655294,452.93073170057943,453.6681024546102,453.75575439048583
2.4600000000000017,0.969295349891,-0.401742291211,17.310144501,6.14421091591,6.16609715186,0.0,1.40834544343,-0.9700018047,5.14794956663,-0.0888662878027,-0.0495639698535,0.0,476.2922523696559,477.03693184966164,476.3260228231685,478.34247216544463
